,eta=1,eta=1,eta=1,eta=1,eta=1,eta=1,eta=2,eta=2,eta=2,eta=2,eta=2,eta=2,eta=3,eta=3,eta=3,eta=3,eta=3,eta=3
,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
2650,200.1233333333333,0.4180776110830256,1.14,0.36569568405073294,1.0,0.0,211.30666666666667,9.11002866198687,2.523333333333333,0.5854817579471551,0.9666666666666668,0.1795054935711504,284.0466666666667,28.207289050094037,3.773333333333333,0.6339996494916649,0.9166666666666666,0.2763853991962826
2660,200.11333333333332,0.40884661617231904,1.13,0.35557465226494034,0.9966666666666668,0.05763872155263495,211.14333333333332,8.999784565322786,2.51,0.5801436603692789,0.9666666666666668,0.17950549357115045,283.71,28.20483232828493,3.763333333333333,0.6329735820360541,0.91,0.2861817604250835
2670,200.10666666666665,0.4024370206076414,1.1233333333333333,0.3485047425151561,1.0,0.0,210.94333333333333,8.858148163633805,2.506666666666667,0.5801915392542568,0.9866666666666668,0.11469767022723465,283.37,28.234372078490896,3.7466666666666666,0.6396526835365849,0.8966666666666666,0.30439375084839737
2680,200.10666666666665,0.4024370206076414,1.1233333333333333,0.3485047425151561,1.0,0.0,210.7933333333333,8.756556908333831,2.4966666666666666,0.5802202646888127,0.9766666666666668,0.1509598916563234,283.1033333333333,28.398462204062305,3.74,0.6473535870501272,0.9033333333333332,0.29550333707459586
2690,200.1033333333333,0.3907116015113394,1.1233333333333333,0.3485047425151561,1.0,0.0,210.62,8.664617706511928,2.49,0.5801436603692789,0.99,0.09949874371066222,282.73333333333335,28.494599878261532,3.716666666666667,0.6555320146432394,0.91,0.28618176042508353
2700,200.1033333333333,0.3907116015113394,1.1233333333333333,0.3485047425151561,0.9966666666666668,0.057638721552635275,210.44,8.59765859599771,2.48,0.5741080037762935,0.9833333333333332,0.12801909579781032,282.3533333333333,28.429945870898557,3.703333333333333,0.6547179206005871,0.94,0.2374868417407587
2710,200.1,0.3872983346207409,1.12,0.34486712417006754,1.0,0.0,210.2933333333333,8.537014830854064,2.4766666666666666,0.5739821909742129,0.98,0.13999999999999987,281.9866666666667,28.454873435357626,3.6866666666666665,0.6494784232152926,0.8833333333333333,0.3210226714043031
2720,200.09666666666664,0.37504073852790426,1.1166666666666667,0.33124344857252924,1.0,0.0,210.09666666666664,8.450285333775557,2.45,0.5605057240266744,0.99,0.099498743710662,281.56333333333333,28.47266505888684,3.68,0.6462197768561417,0.92,0.27129319932500984
2730,200.09333333333333,0.3714236873915767,1.1133333333333333,0.3273462319250907,1.0,0.0,209.93,8.331372435959556,2.4433333333333334,0.5657934448385032,0.9766666666666668,0.1509598916563234,281.17333333333335,28.56098659982801,3.67,0.648922183316305,0.9233333333333332,0.2660618140374315
2740,200.0733333333333,0.307607253201582,1.1,0.31091263510296113,1.0,0.0,209.7433333333333,8.210407352189586,2.4366666666666665,0.5650860308149749,0.9933333333333332,0.08137703743822464,280.87333333333333,28.657237984301442,3.66,0.6514598989960925,0.87,0.3363034344160046
2750,200.07,0.30293013495964183,1.096666666666667,0.3065760735753671,1.0,0.0,209.58333333333331,8.150034083091647,2.4133333333333336,0.5737207993053371,0.9733333333333334,0.16110727964792795,280.43666666666667,28.683316676346106,3.63,0.6530186316892751,0.93,0.2551470164434608
2760,200.07,0.30293013495964183,1.0933333333333333,0.30214051182999113,1.0,0.0,209.44,8.138370025174984,2.41,0.5732073504995084,0.98,0.13999999999999987,280.0433333333333,28.72492742472217,3.6166666666666663,0.6555320146432375,0.9133333333333332,0.2813459712801223
2770,200.07,0.30293013495964183,1.0933333333333333,0.30214051182999113,1.0,0.0,209.2433333333333,8.052998751327916,2.4033333333333333,0.5779177180956545,0.9933333333333332,0.08137703743822469,279.7933333333333,28.803424950670184,3.6066666666666665,0.6572332581021421,0.88,0.3249615361854377
2780,200.06333333333333,0.2932386210731612,1.086666666666667,0.29295430056959737,1.0,0.0,209.11333333333332,7.967046016072841,2.4,0.5773502691896244,0.99,0.09949874371066204,279.54,28.792158654744874,3.6,0.6582805886043821,0.9166666666666666,0.27638539919628263
2790,200.06333333333333,0.2932386210731612,1.086666666666667,0.29295430056959737,1.0,0.0,208.97,7.930685132235843,2.3966666666666665,0.5767629977343874,0.9866666666666668,0.11469767022723515,279.19,28.795148318191828,3.59,0.6597221637426877,0.9066666666666666,0.2908989897236193
2800,200.06333333333333,0.2932386210731612,1.086666666666667,0.29295430056959737,1.0,0.0,208.78333333333333,7.8368609078437075,2.38,0.5793099343184102,0.9933333333333332,0.08137703743822454,278.9533333333333,28.892868016557692,3.58,0.6610093292332061,0.91,0.2861817604250831
2810,200.06666666666663,0.2981423969999719,1.086666666666667,0.29295430056959737,1.0,0.0,208.6266666666667,7.761053765794664,2.3666666666666667,0.5878397362849458,0.9833333333333332,0.1280190957978103,278.51,28.81382596370477,3.563333333333333,0.6678239954425786,0.9266666666666666,0.26068286394689505
2820,200.07,0.3029301349596419,1.086666666666667,0.29295430056959737,1.0,0.0,208.51,7.68092225365332,2.3633333333333333,0.5927244066361885,0.9733333333333334,0.1611072796479282,278.23,28.78814165589713,3.543333333333333,0.6694193171863373,0.9366666666666666,0.2435615368284213
2830,200.07,0.3029301349596419,1.086666666666667,0.29295430056959737,1.0,0.0,208.3733333333333,7.574559759851098,2.35,0.5894913061275805,0.99,0.0994987437106621,278.0,28.943853694120737,3.533333333333333,0.6599663291074452,0.92,0.2712931993250099
2840,200.06666666666663,0.2981423969999719,1.0833333333333333,0.28819360776317643,1.0,0.0,208.19,7.4458422402483535,2.3433333333333333,0.5877546729338319,0.9933333333333332,0.08137703743822505,277.68666666666667,29.055380836525877,3.533333333333333,0.6599663291074452,0.8933333333333333,0.3086889840744059
2850,200.06666666666663,0.2981423969999719,1.0833333333333333,0.28819360776317643,1.0,0.0,208.06,7.329602081059152,2.333333333333333,0.5792715732327597,0.9833333333333332,0.12801909579781026,277.3233333333333,29.077805778443608,3.526666666666667,0.6602693053259063,0.8933333333333333,0.3086889840744058
2860,200.05666666666667,0.25843546368269354,1.0766666666666669,0.2783083821151559,1.0,0.0,207.94666666666663,7.304598247375103,2.32,0.5867424193516849,0.9833333333333332,0.12801909579781032,277.04,29.1131997554374,3.52,0.6655323683588449,0.89,0.3128897569432406
2870,200.06333333333333,0.26954694499392085,1.0766666666666669,0.2783083821151559,0.9966666666666668,0.057638721552635136,207.79,7.180940049882053,2.31,0.5835808998473724,0.9933333333333332,0.08137703743822461,276.69666666666666,29.097846235684795,3.52,0.6655323683588449,0.8866666666666667,0.3169998247458325
2880,200.06666666666663,0.2981423969999718,1.0766666666666669,0.2783083821151559,1.0,0.0,207.69,7.132594198466643,2.31,0.5835808998473724,0.99,0.09949874371066213,276.3466666666667,29.134283737358107,3.5033333333333334,0.6708121114655655,0.91,0.2861817604250829
2890,200.06333333333333,0.29323862107316123,1.0733333333333333,0.2731706833139714,1.0,0.0,207.57,7.062938481963438,2.296666666666667,0.5790701358404028,0.98,0.13999999999999987,276.0233333333333,29.192055806712588,3.49,0.6657577136866926,0.9166666666666666,0.2763853991962826
2900,200.06333333333333,0.29323862107316123,1.0733333333333333,0.2731706833139714,1.0,0.0,207.40666666666667,6.938872787099903,2.283333333333333,0.5742144392317421,0.9866666666666668,0.1146976702272347,275.6766666666667,29.235688046556312,3.486666666666667,0.6656992981486128,0.8933333333333333,0.3086889840744059
2910,200.06333333333333,0.29323862107316123,1.0733333333333333,0.2731706833139714,1.0,0.0,207.29,6.886162453306871,2.283333333333333,0.5742144392317421,0.9833333333333332,0.1280190957978103,275.4033333333333,29.285843944738144,3.473333333333333,0.6602693053259066,0.9033333333333332,0.29550333707459586
2920,200.06333333333333,0.29323862107316123,1.07,0.2678930134711735,1.0,0.0,207.18666666666667,6.852139973922175,2.273333333333333,0.5819125554773877,0.9933333333333332,0.08137703743822472,275.2366666666667,29.304390835201158,3.4633333333333334,0.6547179206005876,0.9066666666666666,0.2908989897236193
2930,200.06,0.2882128842828973,1.0666666666666669,0.2624669291337275,1.0,0.0,207.0533333333333,6.753553796993767,2.263333333333333,0.5721208108627247,0.98,0.1399999999999999,274.9266666666667,29.33986972628808,3.453333333333333,0.6591577116964394,0.91,0.2861817604250837
2940,200.0533333333333,0.2777688887466621,1.06,0.2511307760244982,1.0,0.0,206.94,6.653049426140367,2.243333333333333,0.5751424944210688,0.9866666666666668,0.1146976702272349,274.6333333333333,29.346303950507217,3.4433333333333334,0.6532908149429982,0.9133333333333332,0.2813459712801222
2950,200.0433333333333,0.21936777845030514,1.0533333333333332,0.22469732728470365,1.0,0.0,206.83,6.572247205738185,2.24,0.5736433270479708,0.9866666666666668,0.1146976702272347,274.4,29.30961162030868,3.433333333333333,0.6574360974438673,0.9233333333333332,0.2660618140374313
2960,200.0433333333333,0.21936777845030514,1.05,0.21794494717703344,1.0,0.0,206.6833333333333,6.45830645155696,2.2266666666666666,0.5674112754920853,0.99,0.09949874371066196,274.0733333333333,29.45348800321544,3.4266666666666667,0.6516304337753269,0.9033333333333332,0.29550333707459586
2970,200.0433333333333,0.21936777845030514,1.05,0.21794494717703344,1.0,0.0,206.55,6.38911835336718,2.2133333333333334,0.5667058809960906,0.99,0.099498743710662,273.82666666666665,29.41399817924944,3.42,0.6508456038109189,0.9433333333333334,0.2312045751181317
2980,200.0433333333333,0.21936777845030514,1.05,0.21794494717703344,1.0,0.0,206.44,6.312928533308978,2.2066666666666666,0.57499758453599,0.98,0.13999999999999985,273.5566666666667,29.391043798333463,3.41,0.6597221637426872,0.92,0.2712931993250101
2990,200.0433333333333,0.21936777845030514,1.05,0.21794494717703344,1.0,0.0,206.3533333333333,6.246744930139393,2.203333333333333,0.567440647899751,0.99,0.0994987437106624,273.2733333333333,29.469622023742037,3.3966666666666665,0.6628138669507629,0.9,0.3000000000000006
3000,200.0433333333333,0.21936777845030514,1.05,0.21794494717703344,1.0,0.0,206.19333333333333,6.165167385309899,2.18,0.572363520850167,0.9766666666666668,0.1509598916563234,272.9533333333333,29.54337752450717,3.39,0.6566835869224503,0.9433333333333334,0.2312045751181317
3010,200.04,0.21228911104120846,1.0466666666666666,0.2109238935940851,0.9966666666666668,0.057638721552635115,206.11333333333332,6.091564294625436,2.1733333333333333,0.5626919425602444,0.9866666666666668,0.11469767022723497,272.7033333333333,29.560931236271216,3.3833333333333333,0.6555320146432375,0.94,0.2374868417407588
3020,200.04,0.21228911104120846,1.0466666666666666,0.2109238935940851,1.0,0.0,206.00333333333333,6.030200844268967,2.1666666666666665,0.5527707983925658,0.9833333333333332,0.12801909579781032,272.38,29.583704974191452,3.3666666666666667,0.6472162612982522,0.9233333333333332,0.2660618140374314
3030,200.03333333333333,0.19720265943665413,1.04,0.19595917942265395,1.0,0.0,205.9,5.955669567731242,2.1633333333333336,0.5507469675106907,0.99,0.09949874371066243,272.01666666666665,29.635390817211928,3.35,0.6487166818676194,0.9133333333333332,0.2813459712801221
3040,200.03666666666663,0.204911905190716,1.04,0.19595917942265395,1.0,0.0,205.78333333333333,5.818624312403134,2.1566666666666667,0.5526803375872491,0.98,0.13999999999999985,271.7366666666667,29.694342708483862,3.3433333333333333,0.6522695421032287,0.9366666666666666,0.24356153682842105
3050,200.04,0.2122891110412085,1.04,0.19595917942265395,1.0,0.0,205.65666666666667,5.743296575622357,2.14,0.5601190349678645,0.99,0.09949874371066234,271.43333333333334,29.786779319393066,3.333333333333333,0.6548960901462839,0.9066666666666666,0.2908989897236193
3060,200.03666666666663,0.20491190519071592,1.0366666666666666,0.1879420714534726,0.9966666666666668,0.057638721552635074,205.54666666666665,5.661079598647437,2.13,0.5595533933415126,0.99,0.09949874371066196,271.21,29.874614083978834,3.32,0.6665333199973342,0.9033333333333332,0.29550333707459586
3070,200.03666666666663,0.20491190519071592,1.0366666666666666,0.1879420714534726,1.0,0.0,205.43,5.583168156760701,2.1166666666666667,0.556526928568801,0.99,0.09949874371066206,270.8433333333333,29.903156838181637,3.313333333333333,0.6646970905775221,0.8966666666666666,0.3043937508483973
3080,200.03333333333333,0.19720265943665416,1.0333333333333334,0.1795054935711504,1.0,0.0,205.3533333333333,5.5258624264050935,2.11,0.5638262143604181,0.9933333333333332,0.08137703743822472,270.61333333333334,29.925304045610343,3.3,0.6557438524302007,0.95,0.2179449471770332
3090,200.03333333333333,0.19720265943665416,1.0333333333333334,0.1795054935711504,1.0,0.0,205.26666666666668,5.434049032617287,2.1,0.5686240703077333,1.0,0.0,270.32666666666665,29.97054035029881,3.29,0.6576980056733243,0.9366666666666666,0.2435615368284211
3100,200.02666666666667,0.16110727964792762,1.03,0.1705872210923195,1.0,0.0,205.13333333333333,5.3337499837252285,2.083333333333333,0.5742144392317398,0.9933333333333332,0.08137703743822505,270.1433333333333,29.961354924116648,3.286666666666666,0.6566243641196651,0.8766666666666667,0.32881943711134504
3110,200.02,0.14000000000000015,1.0233333333333334,0.1509598916563234,1.0,0.0,205.06333333333333,5.275034491725039,2.08,0.5717808437971083,0.99,0.09949874371066234,269.9033333333333,30.035101501779913,3.27,0.6458327956987011,0.9266666666666666,0.260682863946895
3120,200.01666666666668,0.12801909579781026,1.02,0.13999999999999985,1.0,0.0,204.97333333333333,5.192875461202154,2.0733333333333333,0.5668235077066671,0.9966666666666668,0.05763872155263504,269.56666666666666,30.099483199697772,3.2533333333333334,0.6499914529352577,0.9266666666666666,0.2606828639468949
3130,200.01666666666668,0.12801909579781026,1.02,0.13999999999999985,1.0,0.0,204.90666666666667,5.155381223106165,2.06,0.568389537787834,0.9833333333333332,0.12801909579781026,269.31,30.130503370062264,3.243333333333333,0.6512466677244672,0.9333333333333332,0.24944382578493
3140,200.01666666666668,0.12801909579781026,1.02,0.13999999999999985,1.0,0.0,204.81666666666663,5.0559920446491615,2.046666666666667,0.5696392620675707,0.9833333333333332,0.12801909579781026,269.07,30.170599927744217,3.22,0.6518691075157147,0.9066666666666666,0.2908989897236193
3150,200.01666666666668,0.12801909579781026,1.02,0.13999999999999985,1.0,0.0,204.7133333333333,4.990439749049066,2.04,0.5701461800860079,0.99,0.09949874371066236,268.7366666666667,30.12076784472061,3.2066666666666666,0.6459790158270549,0.93,0.2551470164434609
3160,200.01666666666668,0.12801909579781026,1.02,0.13999999999999985,1.0,0.0,204.61333333333332,4.942720798192923,2.03,0.5678321348192035,1.0,0.0,268.50666666666666,30.147027861613306,3.2066666666666666,0.6459790158270549,0.8833333333333333,0.32102267140430313
3170,200.01666666666668,0.12801909579781026,1.02,0.13999999999999985,1.0,0.0,204.53333333333333,4.891716354091772,2.013333333333333,0.5655282682786271,0.9966666666666668,0.057638721552635025,268.15,30.14621313974057,3.2,0.6429100507328651,0.8933333333333333,0.3086889840744059
3180,200.01666666666668,0.12801909579781026,1.02,0.13999999999999985,1.0,0.0,204.44666666666663,4.848417840446056,2.01,0.5626425745237099,0.9933333333333332,0.08137703743822462,267.7966666666667,30.14844366722029,3.19,0.6381483631047987,0.8833333333333333,0.32102267140430313
3190,200.01666666666668,0.12801909579781026,1.02,0.13999999999999985,1.0,0.0,204.37,4.762327862155934,1.9966666666666664,0.5627215613032396,0.9833333333333332,0.1280190957978103,267.48333333333335,30.209982713592463,3.18,0.6331929669013481,0.91,0.28618176042508303
3200,200.01666666666668,0.12801909579781026,1.02,0.13999999999999985,1.0,0.0,204.28333333333333,4.667232108600943,1.99,0.5626425745237094,0.9966666666666668,0.05763872155263504,267.2866666666667,30.238129718765496,3.18,0.6331929669013481,0.9033333333333332,0.29550333707459586
3210,200.01666666666668,0.12801909579781026,1.02,0.13999999999999985,1.0,0.0,204.22,4.634465089594119,1.9766666666666663,0.5681451301286391,0.9933333333333332,0.08137703743822497,266.9633333333333,30.224746851251243,3.17,0.6280392769033885,0.91,0.28618176042508325
3220,200.01,0.09949874371066178,1.0133333333333334,0.11469767022723518,1.0,0.0,204.18,4.620346307367012,1.97,0.5678321348192035,0.99,0.09949874371066196,266.7733333333333,30.235001056538586,3.16,0.6280127387243026,0.9333333333333332,0.24944382578493016
